,policy_id,auto_year,num_insurers_past_5_years,policy_state_or,collision_type_side,num_witnesses,collision_type_na,total_claim_amount,driver_relationship_self,injury_claim,incident_month,driver_relationship_child,incident_dow,incident_type_breakin,num_injuries,policy_deductable,num_claims_past_year,authorities_contacted_ambulance,driver_relationship_spouse,collision_type_front,incident_severity,incident_day,incident_type_collision,incident_type_theft,policy_state_wa,months_as_customer,fraud,driver_relationship_na,policy_liability,police_report_available,customer_gender_male,num_vehicles_involved,vehicle_claim,policy_state_ca,policy_state_id,policy_state_az,policy_annual_premium,customer_gender_female,incident_hour,authorities_contacted_police,authorities_contacted_none,collision_type_rear,authorities_contacted_fire,policy_state_nv,customer_age,customer_education,driver_relationship_other
123,2594,2012,3,0,1,1,0,33000.0,1,17500.0,10,0,2,0,3,750,0,0,0,0,1,2,1,0,1,43,0,0,1,1,1,3,15500.0,0,0,0,3000,0,22,1,0,0,0,0,25,3,0
124,4275,2020,1,0,0,0,0,25500.0,1,9500.0,4,0,6,0,1,750,0,0,0,1,1,7,1,0,0,242,0,0,0,0,0,1,16000.0,1,0,0,3000,1,23,1,0,0,0,0,59,3,0
125,4305,2020,1,0,1,3,0,48500.0,1,6500.0,5,0,0,0,1,750,0,0,0,0,2,27,1,0,1,101,0,0,2,0,0,2,42000.0,0,0,0,3000,1,19,0,0,0,1,0,50,3,0
126,993,2013,1,0,1,0,0,10000.0,0,0.0,7,0,1,0,0,750,0,0,1,0,0,9,1,0,0,255,0,0,0,1,1,3,10000.0,1,0,0,3000,0,12,1,0,0,0,0,56,3,0
127,1001,2018,1,0,1,1,0,16500.0,0,0.0,10,0,3,0,0,750,0,0,1,0,0,10,1,0,0,101,0,0,1,0,1,2,16500.0,0,0,1,3000,0,3,0,1,0,0,0,42,1,0
128,4341,2018,1,0,0,0,1,9500.0,0,0.0,10,0,0,1,0,750,0,0,0,0,0,7,0,0,0,65,0,1,2,0,1,1,9500.0,1,0,0,3000,0,1,1,0,0,0,0,34,4,0
129,2698,2015,1,0,0,0,0,27500.0,1,0.0,12,0,0,0,0,750,1,1,0,1,2,2,1,0,0,171,1,0,2,0,1,2,27500.0,1,0,0,3000,0,16,0,0,0,0,0,53,3,0
130,4394,2019,1,0,0,2,0,21500.0,1,0.0,1,0,4,0,0,750,0,0,0,1,0,18,1,0,0,143,0,0,0,1,0,3,21500.0,1,0,0,3000,1,15,1,0,0,0,0,36,3,0
131,4415,2017,1,0,0,0,0,14000.0,1,0.0,1,0,0,0,0,750,0,0,0,1,1,28,1,0,0,81,0,0,2,0,1,1,14000.0,1,0,0,3000,0,11,1,0,0,0,0,27,4,0
132,4454,2010,1,0,0,0,0,11000.0,1,0.0,6,0,1,0,0,750,0,0,0,1,0,25,1,0,0,173,0,0,0,0,0,1,11000.0,1,0,0,3000,1,10,0,1,0,0,0,57,1,0
133,4477,2013,4,0,0,1,1,9000.0,0,0.0,9,0,6,1,0,750,0,0,0,0,0,29,0,0,0,19,0,1,0,0,0,1,9000.0,1,0,0,3000,1,12,1,0,0,0,0,20,2,0
134,2823,2013,1,0,0,0,1,11500.0,0,0.0,2,0,4,0,0,750,0,0,0,0,1,22,0,1,0,186,0,1,3,0,1,1,11500.0,1,0,0,2500,0,9,1,0,0,0,0,55,3,0
135,4501,2013,3,0,0,1,0,37000.0,1,25000.0,1,0,2,0,1,750,0,1,0,0,1,2,1,0,0,39,0,0,1,0,1,2,12000.0,1,0,0,3000,0,8,0,0,1,0,0,50,3,0
136,2841,2016,1,0,0,0,0,3000.0,0,0.0,12,0,0,0,0,750,0,0,1,1,0,2,1,0,1,52,0,0,1,0,0,2,3000.0,0,0,0,3000,1,11,0,1,0,0,0,22,1,0
137,4509,2015,1,0,1,0,0,61000.0,0,30000.0,8,1,3,0,3,750,0,0,0,0,2,8,1,0,0,52,0,0,0,1,1,3,31000.0,1,0,0,2900,0,10,1,0,0,0,0,27,3,0
138,2868,2016,1,0,1,0,0,54000.0,1,25000.0,2,0,0,0,1,750,0,0,0,0,2,4,1,0,1,178,0,0,1,1,1,3,29000.0,0,0,0,3000,0,7,1,0,0,0,0,48,4,0
139,4573,2016,1,1,0,2,0,42000.0,1,9000.0,2,0,1,0,1,750,2,0,0,0,2,12,1,0,0,202,0,0,2,1,1,3,33000.0,0,0,0,3000,0,0,1,0,1,0,0,61,1,0
140,4609,2018,1,0,0,5,0,29000.0,0,8500.0,11,0,4,0,4,750,1,0,0,1,1,29,1,0,0,62,0,0,2,1,1,4,20500.0,1,0,0,3000,0,15,1,0,0,0,0,44,2,1
141,2997,2020,1,0,1,0,0,52500.0,1,15000.0,11,0,1,0,1,750,0,0,0,0,2,19,1,0,0,60,0,0,0,1,1,3,37500.0,1,0,0,3000,0,9,1,0,0,0,0,32,1,0
142,1355,2014,1,0,1,0,0,15000.0,1,0.0,10,0,4,0,0,750,0,0,0,0,1,25,1,0,1,81,0,0,1,0,1,1,15000.0,0,0,0,2950,0,18,1,0,0,0,0,56,1,0
143,3040,2015,2,0,0,1,0,14500.0,1,0.0,5,0,3,0,0,750,0,0,0,0,0,2,1,0,0,52,0,0,1,1,0,2,14500.0,1,0,0,3000,1,14,1,0,1,0,0,27,4,0
144,3072,2019,1,0,0,0,1,18500.0,0,0.0,12,0,4,0,0,750,0,0,0,0,1,6,0,1,0,149,0,1,1,0,1,1,18500.0,1,0,0,2550,0,17,1,0,0,0,0,58,3,0
145,3073,2014,1,0,0,1,0,43500.0,1,11000.0,10,0,3,0,1,750,0,0,0,0,2,10,1,0,0,80,0,0,0,1,0,3,32500.0,1,0,0,2850,1,18,1,0,1,0,0,59,4,0
146,3074,2017,4,0,1,0,0,17000.0,1,0.0,1,0,0,0,0,750,0,0,0,0,0,28,1,0,0,30,0,0,3,0,0,2,17000.0,1,0,0,3000,1,3,0,1,0,0,0,24,4,0
147,3087,2014,1,0,1,0,0,17500.0,1,0.0,8,0,2,0,0,750,0,0,0,0,0,7,1,0,0,173,0,0,0,0,1,1,17500.0,1,0,0,3000,0,8,0,1,0,0,0,59,2,0
148,3118,2019,1,0,0,0,1,17500.0,0,0.0,4,0,3,1,0,750,0,0,0,0,0,25,0,0,1,183,0,1,1,1,1,1,17500.0,0,0,0,2600,0,12,1,0,0,0,0,59,2,0
149,1467,2018,1,0,1,2,0,17500.0,1,0.0,10,0,6,0,0,750,0,0,0,0,1,20,1,0,0,133,0,0,2,1,0,3,17500.0,1,0,0,3000,1,5,1,0,0,0,0,59,3,0
150,1487,2017,1,0,0,1,0,13000.0,1,0.0,7,0,5,0,0,750,1,0,0,1,1,27,1,0,1,76,0,0,1,1,1,2,13000.0,0,0,0,3000,0,9,1,0,0,0,0,49,3,0
151,3154,2014,1,0,0,0,0,10000.0,1,0.0,10,0,5,0,0,750,0,0,0,0,0,5,1,0,0,57,0,0,0,0,1,2,10000.0,0,0,1,2950,0,19,0,1,1,0,0,27,1,0
152,1511,2015,1,0,0,0,0,12000.0,1,0.0,9,0,3,0,0,750,0,0,0,1,0,5,1,0,0,71,0,0,2,0,1,2,12000.0,1,0,0,3000,0,0,0,1,0,0,0,32,3,0
153,3187,2017,1,0,1,0,0,14500.0,1,0.0,2,0,0,0,0,750,0,0,0,0,0,25,1,0,0,229,0,0,3,0,1,2,14500.0,1,0,0,3000,0,19,0,1,0,0,0,48,3,0
154,1538,2015,2,0,0,1,0,17500.0,1,0.0,4,0,3,0,0,750,0,0,0,0,1,11,1,0,0,39,0,0,0,1,0,2,17500.0,0,0,1,2700,1,16,1,0,1,0,0,62,3,0
155,3210,2016,1,0,0,0,0,5500.0,0,0.0,7,0,5,0,0,750,0,0,0,0,0,13,1,0,0,62,0,0,0,0,0,2,5500.0,1,0,0,2900,1,8,0,1,1,0,0,29,0,1
156,3259,2019,1,0,0,0,0,7500.0,1,0.0,7,0,1,0,0,750,0,0,0,1,0,2,1,0,0,87,0,0,1,0,1,1,7500.0,1,0,0,3000,0,6,0,1,0,0,0,54,3,0
157,3325,2013,1,0,0,3,0,3000.0,1,0.0,1,0,3,0,0,750,0,0,0,1,0,3,1,0,0,55,0,0,0,1,1,3,3000.0,1,0,0,2600,0,12,1,0,0,0,0,48,3,0
158,3351,2010,1,0,0,1,0,5000.0,0,0.0,4,0,3,0,0,750,1,0,1,1,0,4,1,0,0,187,0,0,1,1,1,3,5000.0,1,0,0,3000,0,16,1,0,0,0,0,69,2,0
159,1688,2016,1,0,0,0,0,17500.0,1,3000.0,5,0,4,0,2,750,0,0,0,1,1,10,1,0,0,176,0,0,3,0,0,2,14500.0,1,0,0,3000,1,17,1,0,0,0,0,59,3,0
160,24,2018,1,0,0,3,0,59000.0,1,25000.0,3,0,2,0,1,750,0,0,0,1,2,6,1,0,0,34,0,0,1,1,1,3,34000.0,0,0,0,2750,0,8,1,0,0,0,1,32,4,0
161,35,2015,1,0,0,3,0,44000.0,1,9000.0,8,0,5,0,1,750,0,0,0,1,2,17,1,0,0,55,0,0,2,1,1,3,35000.0,1,0,0,3000,0,16,1,0,0,0,0,42,1,0
162,3366,2020,1,0,0,1,0,36500.0,1,0.0,10,0,3,0,0,750,1,0,0,0,2,3,1,0,0,99,0,0,2,1,1,3,36500.0,1,0,0,3000,0,23,1,0,1,0,0,66,1,0
163,82,2018,2,0,0,2,0,15500.0,1,0.0,4,0,0,0,0,750,0,0,0,1,1,29,1,0,0,40,0,0,0,0,1,2,15500.0,1,0,0,2700,0,12,1,0,0,0,0,37,1,0
164,1761,2018,1,0,0,0,0,14500.0,0,0.0,9,0,4,0,0,750,0,0,1,1,1,27,1,0,0,61,0,0,0,0,0,1,14500.0,1,0,0,3000,1,17,1,0,0,0,0,72,1,0
165,3442,2019,1,0,0,0,0,13500.0,0,0.0,11,0,6,0,0,750,0,0,0,1,0,17,1,0,1,118,0,0,2,0,1,1,13500.0,0,0,0,3000,0,10,0,1,0,0,0,53,4,1
166,3455,2014,3,0,1,0,0,12000.0,1,0.0,10,0,3,0,0,750,0,0,0,0,0,3,1,0,0,31,0,0,0,0,1,1,12000.0,1,0,0,3000,0,10,0,1,0,0,0,55,1,0
167,130,2013,1,0,0,0,1,8000.0,0,0.0,1,0,4,1,0,750,0,0,0,0,0,25,0,0,1,71,0,1,2,0,0,1,8000.0,0,0,0,3000,1,16,1,0,0,0,0,49,2,0
168,3500,2019,1,1,0,2,0,57000.0,0,15000.0,10,1,2,0,4,750,0,0,0,1,2,2,1,0,0,184,0,0,2,1,0,4,42000.0,0,0,0,2600,1,9,1,0,0,0,0,48,3,0
169,1845,2019,1,0,0,0,1,29000.0,0,15000.0,5,0,4,0,1,750,0,0,0,0,1,17,0,1,0,108,0,1,0,0,1,1,14000.0,1,0,0,3000,0,20,1,0,0,0,0,54,3,0
170,1881,2016,3,0,0,1,0,13000.0,1,0.0,2,0,3,0,0,750,0,0,0,1,0,28,1,0,0,39,0,0,1,0,1,2,13000.0,1,0,0,3000,0,17,0,1,0,0,0,38,3,0
171,232,2020,1,0,0,2,0,19000.0,1,0.0,8,0,6,0,0,750,0,0,0,1,1,4,1,0,0,72,0,0,3,1,1,3,19000.0,1,0,0,3000,0,8,1,0,0,0,0,47,4,0
172,283,2009,4,0,0,1,0,19000.0,1,13500.0,2,0,1,0,2,750,0,0,0,0,1,12,1,0,0,25,0,0,0,1,1,2,5500.0,1,0,0,3000,0,13,1,0,1,0,0,20,3,0
173,1957,2018,1,0,0,3,0,42500.0,1,0.0,11,0,4,0,0,750,1,0,0,1,2,8,1,0,0,233,0,0,0,1,0,4,42500.0,1,0,0,3000,1,7,1,0,0,0,0,52,1,0
174,295,2016,1,1,0,1,1,7000.0,0,0.0,10,0,1,1,0,750,0,0,0,0,0,15,0,0,0,154,0,1,2,0,1,1,7000.0,0,0,0,2600,0,16,1,0,0,0,0,38,3,0
175,296,2016,1,0,0,1,0,33000.0,1,3500.0,11,0,3,0,4,750,0,0,0,1,2,21,1,0,0,140,0,0,0,1,1,3,29500.0,1,0,0,3000,0,12,1,0,0,0,0,52,3,0
176,3640,2011,1,0,0,0,0,35500.0,1,11500.0,9,0,1,0,3,750,0,0,0,0,2,24,1,0,1,304,0,0,1,1,1,3,24000.0,0,0,0,2300,0,13,1,0,1,0,0,68,4,0
177,1977,2020,3,0,0,0,1,48000.0,0,30000.0,7,0,3,0,1,750,1,0,0,0,1,25,0,1,0,44,0,1,2,0,0,1,18000.0,1,0,0,3000,1,17,1,0,0,0,0,53,4,0
178,3645,2020,1,0,0,1,0,11500.0,1,0.0,2,0,3,0,0,750,0,0,0,0,0,7,1,0,0,42,0,0,1,0,1,2,11500.0,0,0,0,3000,0,8,0,1,1,0,1,36,3,0
179,324,2019,2,0,0,0,0,13500.0,1,0.0,3,0,1,0,0,750,1,0,0,1,0,12,1,0,0,14,0,0,0,0,0,1,13500.0,1,0,0,3000,1,18,0,1,0,0,0,46,0,0
180,2007,2017,1,0,0,1,0,31000.0,1,15000.0,3,0,4,0,1,750,0,0,0,0,1,29,1,0,0,131,0,0,0,1,1,2,16000.0,1,0,0,2900,0,11,1,0,1,0,0,68,1,0
181,3732,2010,1,0,1,2,0,10500.0,1,0.0,12,0,2,0,0,750,0,0,0,0,0,11,1,0,0,302,0,0,2,0,1,2,10500.0,1,0,0,2500,0,10,0,1,0,0,0,51,1,0
182,2150,2014,3,0,0,1,0,21000.0,1,10000.0,2,0,2,0,1,750,0,0,0,0,1,20,1,0,0,27,0,0,3,0,1,2,11000.0,1,0,0,3000,0,10,1,0,1,0,0,27,2,0
183,3850,2015,1,0,0,2,0,10000.0,0,0.0,11,1,4,0,0,750,0,0,0,1,0,22,1,0,0,135,0,0,1,1,1,3,10000.0,1,0,0,3000,0,20,1,0,0,0,0,59,3,0
184,2198,2019,1,1,1,2,0,9000.0,0,0.0,6,1,2,0,0,750,0,0,0,0,0,5,1,0,0,259,0,0,1,1,1,3,9000.0,0,0,0,3000,0,18,1,0,0,0,0,50,3,0
185,3882,2019,4,0,0,0,1,19000.0,0,0.0,11,0,5,0,0,750,0,0,0,0,1,9,0,1,0,32,0,1,0,0,0,1,19000.0,1,0,0,2950,1,11,1,0,0,0,0,29,3,0
186,551,2012,1,0,0,0,0,8000.0,1,0.0,12,0,4,0,0,750,0,0,0,0,0,6,1,0,0,70,0,0,2,0,0,1,8000.0,0,0,1,3000,1,13,0,1,1,0,0,39,2,0
187,2239,2012,1,0,0,2,0,23500.0,1,9000.0,10,0,1,0,1,750,0,0,0,0,2,1,1,0,0,93,0,0,0,1,1,3,14500.0,1,0,0,3000,0,7,1,0,1,0,0,72,3,0
188,3915,2018,2,0,0,0,1,13000.0,0,0.0,10,0,3,1,0,750,0,0,0,0,0,3,0,0,0,46,0,1,0,0,1,1,13000.0,0,0,1,2750,0,10,1,0,0,0,0,45,4,0
189,600,2017,1,0,0,0,1,15500.0,0,0.0,11,0,1,1,0,750,0,0,0,0,0,12,0,0,0,106,0,1,2,1,0,1,15500.0,1,0,0,3000,1,15,1,0,0,0,0,40,3,0
190,612,2019,1,0,1,1,0,8000.0,0,0.0,4,0,1,0,0,750,0,0,1,0,0,9,1,0,0,64,0,0,2,0,1,2,8000.0,1,0,0,2900,0,10,0,1,0,0,0,46,1,0
191,614,2017,2,0,0,1,0,30000.0,1,12500.0,11,0,0,0,1,750,0,0,0,1,1,25,1,0,0,53,0,0,1,1,1,3,17500.0,0,0,1,3000,0,4,1,0,0,0,0,37,3,0
192,3955,2020,1,0,0,1,0,36500.0,1,0.0,11,0,5,0,0,750,0,0,0,0,2,16,1,0,0,195,0,0,0,1,0,3,36500.0,1,0,0,3000,1,13,1,0,1,0,0,38,3,0
193,2299,2016,4,0,0,1,0,28500.0,1,9000.0,5,0,6,0,1,750,0,0,0,0,1,5,1,0,0,6,0,0,0,1,1,2,19500.0,1,0,0,3000,0,3,1,0,1,0,0,24,1,0
194,2346,2019,1,0,0,0,0,16000.0,1,0.0,4,0,0,0,0,750,0,0,0,1,0,29,1,0,0,77,0,0,1,0,1,1,16000.0,0,0,1,2900,0,12,0,1,0,0,0,38,3,0
195,2352,2015,2,0,0,0,0,1000.0,1,0.0,5,0,0,0,0,750,0,0,0,1,0,13,1,0,0,37,0,0,0,0,0,1,1000.0,1,0,0,3000,1,19,0,1,0,0,0,35,3,0
196,698,2018,3,0,1,1,0,30500.0,1,15000.0,1,0,4,0,1,750,0,0,0,0,1,4,1,0,0,37,0,0,0,0,0,2,15500.0,1,0,0,2650,1,13,1,0,0,0,0,62,3,0
197,4048,2020,3,0,1,1,0,42500.0,1,0.0,12,0,3,0,0,750,0,0,0,0,2,26,1,0,0,45,0,0,0,1,1,3,42500.0,1,0,0,3000,0,16,1,0,0,0,0,24,3,0
198,746,2016,1,0,0,0,1,10500.0,0,0.0,12,0,6,1,0,750,0,0,0,0,0,1,0,0,0,76,0,1,1,0,1,1,10500.0,1,0,0,3000,0,11,1,0,0,0,0,29,4,0
199,4089,2015,1,0,0,0,0,43000.0,1,7500.0,1,0,6,0,1,750,0,0,0,1,2,27,1,0,0,110,0,0,0,1,0,2,35500.0,1,0,0,3000,1,15,1,0,0,0,0,39,3,0
200,2453,2019,1,1,0,0,0,36500.0,1,19000.0,11,0,3,0,2,750,0,0,0,1,1,14,1,0,0,49,0,0,2,1,0,2,17500.0,0,0,0,3000,1,17,1,0,0,0,0,26,4,0
201,4120,2018,2,0,0,3,0,13500.0,1,0.0,8,0,6,0,0,750,0,0,0,0,0,4,1,0,0,34,0,0,1,0,1,2,13500.0,0,0,1,3000,0,4,0,1,1,0,0,33,4,0
202,2483,2015,1,0,0,0,0,10000.0,1,0.0,12,0,6,0,0,750,0,0,0,1,0,29,1,0,0,95,0,0,0,0,1,2,10000.0,1,0,0,2800,0,14,0,1,0,0,0,36,3,0
203,2507,2018,1,0,0,0,1,8500.0,0,0.0,1,0,4,1,0,750,0,0,0,0,0,4,0,0,0,61,0,1,1,0,1,1,8500.0,1,0,0,2850,0,5,1,0,0,0,0,26,4,0
204,860,2014,1,1,0,2,0,18000.0,0,0.0,3,1,4,0,0,850,0,0,0,1,1,22,1,0,0,113,0,0,3,1,1,3,18000.0,0,0,0,2400,0,8,1,0,0,0,0,62,4,0
205,2535,2020,1,0,1,2,0,48000.0,1,6500.0,1,0,0,0,1,750,0,0,0,0,2,21,1,0,0,370,0,0,1,1,0,3,41500.0,1,0,0,2550,1,8,1,0,0,0,0,68,2,0
206,4206,2018,1,1,0,2,0,40500.0,0,2000.0,6,0,5,0,3,750,0,0,1,1,2,22,1,0,0,67,0,0,3,1,1,3,38500.0,0,0,0,3000,0,6,1,0,0,0,0,36,3,0
207,878,2019,1,0,0,0,0,18000.0,1,0.0,1,0,2,0,0,750,1,0,0,1,1,16,1,0,0,119,0,0,1,0,1,2,18000.0,0,0,0,3000,0,6,1,0,0,0,1,56,3,0
208,4214,2016,1,0,1,0,0,10000.0,1,0.0,4,0,1,0,0,750,0,0,0,0,0,9,1,0,0,196,0,0,1,0,1,2,10000.0,0,0,0,3000,0,9,0,1,0,0,1,65,3,0
209,4260,2019,1,0,0,1,0,13000.0,1,0.0,7,0,2,0,0,750,0,0,0,0,0,31,1,0,0,25,0,0,2,1,0,3,13000.0,1,0,0,3000,1,16,1,0,1,0,0,39,2,0
210,4263,2014,1,0,0,0,0,57000.0,1,30000.0,10,0,4,0,1,750,0,0,0,1,2,4,1,0,0,118,0,0,2,1,1,3,27000.0,1,0,0,2750,0,13,1,0,0,0,0,47,0,0
211,4269,2015,3,0,0,0,0,15500.0,1,0.0,9,0,4,0,0,750,0,0,0,1,1,13,1,0,0,8,0,0,1,0,1,2,15500.0,1,0,0,3000,0,9,1,0,0,0,0,23,3,0
212,2637,2020,1,0,0,0,1,9500.0,0,0.0,9,0,4,1,0,750,0,0,0,0,0,20,0,0,0,92,0,1,1,0,1,1,9500.0,1,0,0,3000,0,18,1,0,0,0,0,42,4,0
213,2643,2017,1,0,0,0,0,34500.0,1,0.0,12,0,6,0,0,750,0,0,0,1,2,22,1,0,0,81,0,0,2,0,1,2,34500.0,1,0,0,3000,0,6,1,0,0,0,0,41,3,0
214,981,2011,2,0,1,1,0,65500.0,1,46000.0,3,0,3,0,1,750,0,0,0,0,2,21,1,0,0,4,0,0,3,1,1,3,19500.0,0,0,1,3000,0,4,1,0,0,0,0,22,3,0
215,1027,2018,1,0,1,1,0,36000.0,0,0.0,11,0,4,0,0,750,1,0,0,0,2,1,1,0,0,71,0,0,1,1,1,3,36000.0,1,0,0,3000,0,7,1,0,0,0,0,30,3,1
216,4372,2017,1,1,0,0,0,3000.0,1,0.0,4,0,5,0,0,750,0,0,0,1,0,20,1,0,0,82,0,0,1,0,1,1,3000.0,0,0,0,3000,0,9,0,1,0,0,0,40,3,0
217,1058,2008,1,0,1,1,0,5500.0,0,0.0,3,1,4,0,0,750,0,0,0,0,0,22,1,0,0,75,0,0,1,0,1,2,5500.0,1,0,0,2500,0,18,0,1,0,0,0,45,4,0
218,4392,2019,3,0,1,0,0,11500.0,1,0.0,11,0,2,0,0,750,0,0,0,0,0,27,1,0,0,47,1,0,1,0,1,2,11500.0,0,0,1,3000,0,6,1,0,0,0,0,50,1,0
219,1066,2015,1,1,0,3,0,12500.0,0,7000.0,1,0,6,0,3,750,0,0,0,1,1,6,1,0,0,227,0,0,1,1,1,3,5500.0,0,0,0,3000,0,6,1,0,0,0,0,52,1,1
220,4441,2016,1,0,0,0,0,9000.0,1,0.0,5,0,1,0,0,750,0,0,0,1,0,7,1,0,0,157,0,0,2,0,1,2,9000.0,0,0,0,3000,0,12,1,0,0,0,1,52,1,0
221,1133,2020,1,0,0,0,0,15500.0,0,0.0,12,1,6,0,0,750,0,0,0,1,1,8,1,0,0,108,0,0,2,1,1,2,15500.0,1,0,0,3000,0,10,1,0,0,0,0,68,3,0
222,1144,2020,1,0,0,0,0,15000.0,1,0.0,6,0,4,0,0,750,0,0,0,1,0,14,1,0,0,89,0,0,1,0,0,2,15000.0,1,0,0,3000,1,12,0,1,0,0,0,53,3,0
223,1179,2014,1,0,0,0,0,29000.0,1,0.0,10,0,2,0,0,750,0,0,0,1,2,30,1,0,0,38,0,0,1,1,0,3,29000.0,1,0,0,3000,1,12,1,0,0,0,0,45,2,0
224,4529,2013,1,0,0,0,0,10500.0,1,0.0,11,0,2,0,0,750,0,0,0,0,1,6,1,0,0,223,0,0,1,1,1,2,10500.0,1,0,0,3000,0,9,1,0,1,0,0,54,1,0
225,2882,2015,1,0,0,0,0,26000.0,1,16500.0,9,0,1,0,1,750,0,0,0,1,0,3,1,0,0,247,0,0,1,0,0,2,9500.0,1,0,0,3000,1,13,0,1,0,0,0,66,1,0
226,1227,2020,5,0,0,2,0,44500.0,1,0.0,4,0,4,0,0,750,0,0,0,0,2,12,1,0,1,5,0,0,1,1,1,4,44500.0,0,0,0,3000,0,17,1,0,1,0,0,18,0,0
227,1265,2020,1,0,0,0,0,69000.0,1,30000.0,8,0,4,0,4,750,2,0,0,0,2,23,1,0,0,53,0,0,0,1,0,3,39000.0,1,0,0,3000,1,11,1,0,1,0,0,69,3,0
228,2951,2010,1,0,0,0,0,15500.0,0,0.0,10,1,4,0,0,750,0,0,0,1,1,25,1,0,0,109,0,0,2,1,1,2,15500.0,1,0,0,3000,0,15,1,0,0,0,0,35,2,0
229,1293,2015,3,0,0,0,0,84000.0,1,55000.0,2,0,0,0,3,750,0,0,0,1,2,4,1,0,0,41,0,0,3,0,0,2,29000.0,0,0,1,2800,1,13,1,0,0,0,0,39,3,0
230,1334,2019,4,0,0,1,0,44500.0,1,8500.0,7,0,1,0,2,750,0,0,0,0,2,23,1,0,0,11,0,0,3,0,1,2,36000.0,1,0,0,3000,0,12,0,0,1,1,0,19,1,0
231,3013,2016,1,0,1,0,0,3000.0,1,0.0,6,0,5,0,0,750,0,0,0,0,0,29,1,0,0,85,0,0,1,0,1,2,3000.0,1,0,0,3000,0,12,1,0,0,0,0,50,1,0
232,4687,2014,3,0,1,4,0,25500.0,1,9000.0,1,0,2,0,1,750,0,0,0,0,1,23,1,0,0,20,0,0,2,1,1,2,16500.0,1,0,0,3000,0,18,1,0,0,0,0,31,4,0
233,1381,2019,1,0,0,0,0,8500.0,1,0.0,2,0,6,0,0,750,0,0,0,1,0,24,1,0,0,93,0,0,0,0,1,2,8500.0,1,0,0,3000,0,17,0,1,0,0,0,45,1,0
234,4719,2014,1,0,0,1,0,21000.0,0,0.0,1,1,1,0,0,750,0,0,0,1,1,15,1,0,0,201,0,0,1,1,1,2,21000.0,1,0,0,3000,0,4,1,0,0,0,0,60,4,0
235,4823,2010,1,0,0,0,1,4000.0,0,0.0,4,0,6,0,0,750,0,0,0,0,1,21,0,1,0,226,0,1,2,1,1,1,4000.0,1,0,0,2950,0,14,1,0,0,0,0,37,3,0
236,4824,2013,1,0,0,0,0,13000.0,1,4000.0,11,0,3,0,1,750,0,0,0,0,1,14,1,0,0,29,0,0,0,0,1,2,9000.0,1,0,0,3000,0,14,1,0,1,0,0,24,4,0
237,3276,2020,1,0,0,2,0,13000.0,1,0.0,4,0,2,0,0,750,0,0,0,1,0,10,1,0,0,84,0,0,0,1,1,3,13000.0,1,0,0,3000,0,4,1,0,0,0,0,34,1,0
238,1632,2012,3,1,0,2,0,20000.0,0,12000.0,1,0,3,0,1,750,0,0,1,1,1,3,1,0,0,44,0,0,1,0,0,2,8000.0,0,0,0,3000,1,12,1,0,0,0,0,35,3,0
239,4958,2015,1,0,0,1,0,2000.0,1,0.0,2,0,2,0,0,750,0,0,0,1,0,6,1,0,0,72,0,0,0,0,1,2,2000.0,1,0,0,3000,0,12,0,1,0,0,0,58,1,0
240,3317,2019,1,0,0,2,0,49500.0,1,9000.0,10,0,5,0,1,750,0,0,0,1,2,12,1,0,0,89,0,0,2,1,1,3,40500.0,1,0,0,3000,0,8,1,0,0,0,0,52,3,0
241,4993,2008,1,0,0,1,0,14500.0,1,0.0,9,0,6,0,0,750,0,0,0,1,0,15,1,0,0,66,0,0,0,0,0,2,14500.0,1,0,0,3000,1,17,0,1,0,0,0,39,4,0
242,40,2014,1,0,0,1,0,10000.0,1,0.0,5,0,0,0,0,750,0,0,0,1,0,6,1,0,0,117,0,0,0,0,0,2,10000.0,1,0,0,2700,1,8,0,1,0,0,0,51,1,0
243,1708,2018,1,0,1,2,0,47500.0,0,5500.0,11,0,4,0,3,750,1,0,1,0,2,15,1,0,0,35,0,0,1,1,0,3,42000.0,1,0,0,3000,1,9,1,0,0,0,0,28,1,0
244,3408,2017,2,0,0,2,0,49000.0,1,11500.0,4,0,3,0,1,750,0,0,0,1,2,11,1,0,0,31,0,0,2,1,1,2,37500.0,1,0,0,2900,0,20,1,0,0,0,0,32,4,0
245,3416,2015,1,0,0,3,0,10000.0,1,0.0,8,0,1,0,0,750,0,0,0,1,0,6,1,0,0,65,0,0,2,0,1,2,10000.0,1,0,0,3000,0,1,0,1,0,0,0,28,4,0
246,1758,2014,1,0,0,1,0,4500.0,1,0.0,11,0,3,0,0,750,0,0,0,1,0,21,1,0,0,131,0,0,0,1,0,3,4500.0,1,0,0,2500,1,7,1,0,0,0,0,49,4,0
247,3433,2016,1,0,0,2,0,12500.0,1,0.0,3,0,4,0,0,750,0,0,0,0,0,1,1,0,0,43,0,0,1,0,1,2,12500.0,1,0,0,3000,0,17,1,0,1,0,0,42,3,0
248,3451,2016,1,0,0,2,0,17500.0,1,0.0,8,0,4,0,0,750,0,0,0,1,1,2,1,0,0,90,0,0,1,0,0,2,17500.0,1,0,0,3000,1,12,1,0,0,0,0,48,3,0
249,121,2018,1,0,0,0,0,32000.0,1,0.0,4,0,5,0,0,750,0,0,0,1,2,6,1,0,0,313,0,0,0,0,0,1,32000.0,1,0,0,3000,1,19,0,0,0,1,0,49,3,0
