fraud,auto_year,num_insurers_past_5_years,policy_state_or,collision_type_side,num_witnesses,collision_type_na,total_claim_amount,driver_relationship_self,injury_claim,incident_month,driver_relationship_child,incident_dow,incident_type_breakin,num_injuries,policy_deductable,num_claims_past_year,authorities_contacted_ambulance,driver_relationship_spouse,collision_type_front,incident_severity,incident_day,incident_type_collision,incident_type_theft,policy_state_wa,months_as_customer,driver_relationship_na,policy_liability,police_report_available,customer_gender_male,num_vehicles_involved,vehicle_claim,policy_state_ca,policy_state_id,policy_state_az,policy_annual_premium,customer_gender_female,incident_hour,authorities_contacted_police,authorities_contacted_none,collision_type_rear,authorities_contacted_fire,policy_state_nv,customer_age,customer_education,driver_relationship_other
0,2017,4,0,1,1,0,10500.0,0,0.0,3,0,2,0,0,750,0,0,0,0,1,6,1,0,0,8,0,0,0,0,2,10500.0,1,0,0,3000,1,15,1,0,0,0,0,32,1,1
0,2013,1,0,0,0,1,7500.0,0,0.0,9,0,6,1,0,750,0,0,0,0,0,15,0,0,0,73,1,1,0,1,1,7500.0,0,1,0,3000,0,19,0,1,0,0,0,30,3,0
0,2011,1,0,0,0,0,4500.0,1,0.0,1,0,6,0,0,750,0,0,0,0,0,20,1,0,0,211,0,1,0,1,2,4500.0,1,0,0,2950,0,8,0,1,1,0,0,58,3,0
0,2009,1,0,0,0,1,10000.0,0,0.0,10,0,0,0,0,750,0,0,0,0,1,28,0,1,0,109,1,1,0,1,1,10000.0,1,0,0,3000,0,5,1,0,0,0,0,68,1,0
0,2020,1,0,0,0,0,8500.0,1,0.0,12,0,2,0,0,750,0,0,0,1,0,11,1,0,0,122,0,2,0,0,1,8500.0,1,0,0,2850,1,19,0,1,0,0,0,48,3,0
0,2016,1,0,0,0,0,12500.0,1,0.0,9,0,0,0,0,750,0,0,0,1,0,16,1,0,0,234,0,0,0,1,1,12500.0,1,0,0,3000,0,8,0,1,0,0,0,55,1,0
0,2013,1,1,0,0,0,15000.0,1,0.0,9,0,6,0,0,750,0,0,0,0,1,15,1,0,0,88,0,2,0,1,1,15000.0,0,0,0,3000,0,14,1,0,1,0,0,35,2,0
0,2008,1,0,1,0,0,25500.0,1,6000.0,2,0,1,0,1,750,0,0,0,0,2,26,1,0,0,204,0,0,1,1,3,19500.0,0,0,1,2350,0,14,1,0,0,0,0,72,1,0
0,2017,1,0,0,0,0,37500.0,1,25000.0,12,0,3,0,1,750,1,0,0,1,1,26,1,0,1,117,0,1,0,1,2,12500.0,0,0,0,3000,0,13,1,0,0,0,0,53,4,0
0,2019,1,0,0,0,0,13500.0,1,0.0,1,0,2,0,0,750,0,0,0,1,1,30,1,0,0,75,0,0,0,0,1,13500.0,1,0,0,2750,1,15,1,0,0,0,0,40,3,0
0,2004,1,0,1,0,0,5000.0,1,0.0,4,0,0,0,0,750,0,0,0,0,2,29,1,0,0,484,0,1,0,1,1,5000.0,0,0,1,2550,0,9,0,0,0,1,0,60,1,0
0,2019,2,0,0,0,1,20000.0,0,0.0,10,0,2,1,0,750,0,0,0,0,0,16,0,0,0,32,1,0,0,1,1,20000.0,1,0,0,2600,0,15,0,1,0,0,0,57,1,0
0,2014,1,0,1,0,0,15000.0,1,0.0,10,0,4,0,0,750,0,0,0,0,1,25,1,0,1,81,0,1,0,1,1,15000.0,0,0,0,2950,0,18,1,0,0,0,0,56,1,0
1,2017,1,0,0,0,0,16500.0,1,0.0,1,0,2,0,0,750,0,0,0,1,0,2,1,0,0,28,0,0,0,1,1,16500.0,1,0,0,2550,0,16,0,1,0,0,0,61,3,0
0,2014,1,0,0,1,1,9500.0,0,0.0,6,0,5,1,0,750,0,0,0,0,0,1,0,0,0,164,1,2,0,1,1,9500.0,1,0,0,3000,0,10,1,0,0,0,0,55,3,0
0,2016,1,0,1,0,0,8000.0,1,0.0,3,0,2,0,0,750,0,0,0,0,0,20,1,0,0,163,0,0,0,1,2,8000.0,1,0,0,3000,0,4,1,0,0,0,0,54,3,0
0,2016,1,0,0,2,0,11500.0,1,0.0,3,0,4,0,0,750,0,0,0,0,0,1,1,0,0,86,0,0,1,1,4,11500.0,1,0,0,3000,0,18,1,0,1,0,0,29,1,0
0,2017,1,0,0,2,0,16000.0,1,0.0,9,0,0,0,0,750,0,0,0,0,1,9,1,0,0,51,0,0,1,0,2,16000.0,1,0,0,3000,1,3,1,0,1,0,0,38,3,0
0,2017,1,0,0,0,0,8000.0,1,0.0,1,0,3,0,0,750,0,0,0,0,0,24,1,0,0,55,0,3,0,0,1,8000.0,1,0,0,3000,1,21,0,1,1,0,0,72,3,0
0,2016,1,0,0,3,0,18000.0,1,0.0,10,0,4,0,0,750,2,1,0,1,1,11,1,0,0,72,0,1,0,0,2,18000.0,1,0,0,3000,1,11,0,0,0,0,0,35,3,0
0,2019,1,0,0,0,0,12500.0,1,0.0,8,0,4,0,0,750,0,0,0,1,1,2,1,0,0,175,0,1,0,1,2,12500.0,1,0,0,2750,0,4,1,0,0,0,0,62,3,0
0,2016,2,0,0,0,1,8500.0,0,0.0,12,0,1,1,0,750,0,0,0,0,0,31,0,0,0,16,1,1,0,1,1,8500.0,1,0,0,3000,0,15,1,0,0,0,0,19,1,0
0,2020,2,0,0,0,0,12000.0,0,0.0,2,1,6,0,0,750,4,0,0,0,0,10,1,0,0,27,0,1,0,1,1,12000.0,1,0,0,3000,0,12,0,1,1,0,0,24,3,0
0,2017,1,0,0,0,0,3500.0,1,0.0,11,0,4,0,0,750,0,0,0,1,0,22,1,0,0,121,0,3,0,1,1,3500.0,0,0,1,3000,0,10,0,1,0,0,0,34,3,0
0,2016,1,0,0,0,1,4000.0,0,0.0,7,0,1,1,0,750,0,0,0,0,0,2,0,0,0,63,1,0,0,1,1,4000.0,1,0,0,2800,0,8,0,1,0,0,0,29,3,0
0,2014,1,0,1,1,0,26500.0,1,0.0,1,0,4,0,0,750,0,0,0,0,2,11,1,0,0,259,0,0,1,1,3,26500.0,1,0,0,3000,0,18,1,0,0,0,0,59,3,0
0,2016,2,0,0,2,0,24500.0,0,0.0,5,1,0,0,0,750,1,0,0,0,1,13,1,0,0,1,0,0,1,0,3,24500.0,1,0,0,3000,1,9,1,0,1,0,0,25,4,0
0,2014,1,0,0,1,0,11000.0,1,0.0,1,0,1,0,0,750,0,0,0,1,0,8,1,0,0,100,0,1,0,1,2,11000.0,1,0,0,3000,0,15,0,1,0,0,0,46,3,0
0,2015,5,0,1,1,0,54000.0,1,24000.0,8,0,0,0,1,750,0,0,0,0,2,12,1,0,0,8,0,3,1,1,3,30000.0,1,0,0,3000,0,18,1,0,0,0,0,25,3,0
0,2010,1,0,1,1,0,6000.0,1,0.0,8,0,3,0,0,750,0,0,0,0,0,8,1,0,0,202,0,1,1,1,3,6000.0,1,0,0,2450,0,15,1,0,0,0,0,54,3,0
0,2019,2,0,0,2,0,16000.0,1,0.0,6,0,4,0,0,750,0,0,0,0,0,7,1,0,0,55,0,1,0,1,2,16000.0,1,0,0,3000,0,11,0,1,1,0,0,29,1,0
0,2012,1,0,0,0,0,55000.0,1,42500.0,11,0,2,0,3,750,0,0,0,0,1,20,1,0,0,172,0,2,0,1,2,12500.0,0,0,0,3000,0,17,1,0,1,0,1,37,3,0
0,2018,1,0,0,0,0,34500.0,1,7500.0,3,0,6,0,3,750,0,0,0,0,1,10,1,0,0,84,0,1,0,1,2,27000.0,1,0,0,3000,0,10,1,0,1,0,0,52,3,0
0,2010,1,0,0,2,0,12500.0,1,0.0,10,0,0,0,0,750,0,0,0,1,1,21,1,0,0,79,0,2,1,0,3,12500.0,1,0,0,3000,1,17,1,0,0,0,0,43,3,0
0,2019,1,1,0,0,0,41000.0,1,0.0,10,0,5,0,0,750,0,0,0,0,2,12,1,0,0,79,0,2,0,1,1,41000.0,0,0,0,3000,0,7,1,0,1,0,0,61,3,0
0,2016,1,0,0,1,0,29000.0,1,9000.0,10,0,2,0,3,750,0,0,0,0,1,23,1,0,0,179,0,1,0,1,2,20000.0,0,0,1,2550,0,10,1,0,1,0,0,62,4,0
0,2011,1,0,0,1,0,11500.0,1,0.0,12,0,4,0,0,750,0,0,0,1,0,20,1,0,0,97,0,1,0,0,2,11500.0,1,0,0,3000,1,15,0,1,0,0,0,43,3,0
0,2017,1,0,0,0,0,14500.0,0,0.0,1,0,3,0,0,750,0,0,1,1,0,10,1,0,0,175,0,1,0,0,2,14500.0,1,0,0,2750,1,10,0,1,0,0,0,67,4,0
0,2010,1,0,0,0,0,25500.0,0,13500.0,5,1,1,0,1,750,0,0,0,0,1,7,1,0,0,88,0,0,0,1,2,12000.0,1,0,0,3000,0,13,1,0,1,0,0,32,4,0
0,2019,1,0,0,1,0,41000.0,1,0.0,1,0,3,0,0,750,0,0,0,1,2,24,1,0,0,134,0,0,1,0,3,41000.0,0,0,1,3000,1,9,1,0,0,0,0,65,3,0
0,2016,1,0,0,4,0,43000.0,0,0.0,12,0,2,0,0,750,0,0,1,1,2,11,1,0,0,84,0,0,1,1,3,43000.0,1,0,0,3000,0,6,1,0,0,0,0,47,3,0
0,2014,1,0,0,0,0,8000.0,1,0.0,5,0,4,0,0,750,0,1,0,1,1,17,1,0,0,5,0,2,0,1,1,8000.0,1,0,0,3000,0,10,0,0,0,0,0,48,3,0
0,2014,1,0,0,2,0,34500.0,0,9000.0,4,0,1,0,1,750,0,0,1,1,2,23,1,0,0,141,0,0,0,0,2,25500.0,0,0,1,2950,1,10,0,0,0,1,0,32,3,0
0,2017,1,0,0,1,0,22000.0,1,0.0,8,0,3,0,0,750,0,0,0,0,1,29,1,0,0,178,0,0,0,1,2,22000.0,1,0,0,3000,0,16,1,0,1,0,0,42,4,0
0,2015,1,0,0,3,0,64500.0,0,30000.0,8,0,4,0,1,750,0,0,1,1,2,16,1,0,0,112,0,2,1,1,3,34500.0,0,0,1,3000,0,14,1,0,0,0,0,29,3,0
0,2015,1,1,0,2,0,32500.0,1,4000.0,10,0,2,0,1,800,0,0,0,1,2,2,1,0,0,58,0,2,0,1,2,28500.0,0,0,0,2650,0,1,1,0,0,0,0,54,1,0
0,2012,1,0,0,2,0,31000.0,1,19500.0,5,0,2,0,2,750,0,0,0,0,1,8,1,0,0,184,0,1,0,1,2,11500.0,1,0,0,2900,0,16,1,0,1,0,0,74,3,0
0,2012,1,0,1,2,0,4500.0,1,0.0,10,0,2,0,0,750,0,0,0,0,0,23,1,0,0,170,0,0,1,1,3,4500.0,1,0,0,2750,0,17,1,0,0,0,0,50,1,0
0,2020,1,0,0,2,0,41500.0,1,7500.0,7,0,4,0,2,750,0,0,0,0,2,5,1,0,0,54,0,1,1,1,4,34000.0,1,0,0,3000,0,2,1,0,1,0,0,28,4,0
0,2017,1,0,1,2,0,37000.0,1,0.0,7,0,2,0,0,750,0,0,0,0,2,17,1,0,0,484,0,1,1,1,4,37000.0,0,0,0,3000,0,12,1,0,0,0,1,59,3,0
0,2019,1,0,0,0,0,19000.0,1,0.0,1,0,1,0,0,750,0,0,0,0,1,15,1,0,0,158,0,2,1,1,2,19000.0,0,0,0,2500,0,13,1,0,1,0,1,71,3,0
0,2012,5,0,0,1,0,11000.0,1,0.0,1,0,6,0,0,750,0,0,0,1,0,13,1,0,0,7,0,0,1,0,3,11000.0,1,0,0,2650,1,16,1,0,0,0,0,38,4,0
0,2018,1,0,0,3,0,10500.0,1,0.0,2,0,1,0,0,750,0,0,0,0,0,19,1,0,0,238,0,0,1,0,4,10500.0,0,0,1,3000,1,18,1,0,1,0,0,40,3,0
0,2016,1,0,0,3,0,58500.0,1,22500.0,9,0,2,0,1,750,0,0,0,0,2,4,1,0,0,92,0,1,1,0,3,36000.0,1,0,0,3000,1,19,1,0,1,0,0,54,1,0
0,2015,1,0,1,0,0,61000.0,0,30000.0,8,1,3,0,3,750,0,0,0,0,2,8,1,0,0,52,0,0,1,1,3,31000.0,1,0,0,2900,0,10,1,0,0,0,0,27,3,0
0,2009,1,0,0,0,1,1000.0,0,0.0,8,0,5,1,0,750,0,0,0,0,0,24,0,0,0,154,1,3,0,0,1,1000.0,1,0,0,3000,1,17,1,0,0,0,0,54,1,0
0,2015,1,0,0,0,0,16000.0,1,9500.0,5,0,2,0,1,750,0,0,0,1,0,22,1,0,0,190,0,1,0,1,2,6500.0,0,0,1,2500,0,3,0,1,0,0,0,68,4,0
1,2008,1,0,1,1,0,10500.0,1,0.0,11,0,0,0,0,750,1,0,0,0,1,4,1,0,0,63,0,0,0,0,2,10500.0,1,0,0,3000,1,4,1,0,0,0,0,46,1,0
0,2017,2,1,0,0,0,8000.0,1,0.0,1,0,0,0,0,750,0,0,0,0,0,14,1,0,0,55,0,1,0,1,1,8000.0,0,0,0,3000,0,8,0,1,1,0,0,54,1,0
0,2019,1,0,0,3,0,35000.0,1,15000.0,1,0,4,0,1,750,0,0,0,0,1,4,1,0,0,187,0,0,1,0,3,20000.0,1,0,0,3000,1,10,1,0,1,0,0,68,4,0
0,2018,1,0,0,1,0,4500.0,1,0.0,10,0,2,0,0,750,0,0,0,0,0,16,1,0,0,63,0,2,0,1,2,4500.0,0,0,0,3000,0,8,1,0,1,0,1,69,3,0
0,2014,1,0,1,4,0,6000.0,0,0.0,8,0,1,0,0,750,0,0,0,0,0,13,1,0,0,86,0,1,1,1,3,6000.0,1,0,0,2450,0,12,1,0,0,0,0,56,4,1
0,2016,2,0,0,1,0,19000.0,1,6000.0,12,0,3,0,3,750,0,0,0,1,1,26,1,0,0,2,0,2,1,1,2,13000.0,1,0,0,3000,0,5,1,0,0,0,0,18,1,0
0,2019,1,0,0,2,0,21500.0,1,0.0,1,0,4,0,0,750,0,0,0,1,0,18,1,0,0,143,0,0,1,0,3,21500.0,1,0,0,3000,1,15,1,0,0,0,0,36,3,0
0,2005,1,0,0,3,0,4500.0,1,0.0,8,0,6,0,0,750,0,0,0,1,0,18,1,0,1,105,0,1,0,0,2,4500.0,0,0,0,3000,1,21,1,0,0,0,0,58,3,0
0,2019,1,0,1,0,0,57500.0,1,15000.0,6,0,4,0,1,750,0,0,0,0,2,7,1,0,0,115,0,0,1,0,3,42500.0,1,0,0,3000,1,17,1,0,0,0,0,28,3,0
0,2019,1,0,0,0,1,26500.0,0,0.0,10,0,3,0,0,750,0,0,0,0,1,31,0,1,0,65,1,2,0,0,1,26500.0,0,1,0,3000,1,12,1,0,0,0,0,37,4,0
0,2012,1,0,1,0,0,5000.0,1,0.0,2,0,3,0,0,750,0,0,0,0,0,14,1,0,0,145,0,2,0,1,2,5000.0,0,0,1,3000,0,18,0,1,0,0,0,47,3,0
0,2016,1,0,0,2,0,27500.0,0,15000.0,1,1,1,0,1,750,0,0,0,0,1,15,1,0,0,165,0,0,0,1,2,12500.0,0,0,1,3000,0,14,1,0,1,0,0,52,3,0
0,2009,2,0,0,0,1,11000.0,0,0.0,4,0,0,1,0,750,0,0,0,0,0,8,0,0,0,52,1,0,0,1,1,11000.0,1,0,0,3000,0,14,1,0,0,0,0,63,4,0
0,2016,1,0,0,0,1,18000.0,0,0.0,10,0,4,0,0,750,0,0,0,0,1,18,0,1,0,196,1,0,0,1,1,18000.0,1,0,0,2600,0,9,1,0,0,0,0,59,4,0
0,2015,1,1,1,3,0,37000.0,0,5000.0,4,0,3,0,4,750,0,0,1,0,2,4,1,0,0,54,0,2,1,1,5,32000.0,0,0,0,2600,0,18,1,0,0,0,0,30,4,0
0,2013,1,0,1,0,0,11500.0,1,0.0,11,0,2,0,0,750,0,0,0,0,1,6,1,0,0,209,0,1,1,1,2,11500.0,1,0,0,3000,0,12,1,0,0,0,0,55,1,0
0,2014,5,0,0,0,0,75000.0,1,60000.0,7,0,3,0,3,750,0,0,0,1,1,4,1,0,0,18,0,2,1,1,2,15000.0,1,0,0,3000,0,19,1,0,0,0,0,71,4,0
0,2015,1,0,0,0,0,10000.0,1,0.0,12,0,6,0,0,750,0,0,0,1,0,29,1,0,0,95,0,0,0,1,2,10000.0,1,0,0,2800,0,14,0,1,0,0,0,36,3,0
0,2014,1,0,0,1,0,22000.0,1,0.0,9,0,2,0,0,750,0,1,0,1,2,25,1,0,0,47,0,0,0,0,2,22000.0,1,0,0,3000,1,13,0,0,0,0,0,24,2,0
0,2009,1,0,0,0,0,8000.0,1,0.0,11,0,1,0,0,750,0,0,0,1,1,12,1,0,0,4,0,0,0,0,1,8000.0,1,0,0,3000,1,13,1,0,0,0,0,19,1,0
0,2020,1,0,0,2,0,19000.0,1,0.0,7,0,2,0,0,750,0,0,0,1,1,10,1,0,1,69,0,1,1,0,3,19000.0,0,0,0,3000,1,9,1,0,0,0,0,42,3,0
0,2019,1,0,0,0,1,16500.0,0,0.0,8,0,0,1,0,750,0,0,0,0,0,26,0,0,1,81,1,1,0,1,1,16500.0,0,0,0,3000,0,23,1,0,0,0,0,42,1,0
0,2015,1,0,1,0,0,45500.0,1,11500.0,2,0,0,0,2,750,0,0,0,0,2,11,1,0,1,81,0,3,1,1,5,34000.0,0,0,0,3000,0,11,1,0,0,0,0,63,3,0
0,2012,1,0,0,1,0,27500.0,0,0.0,12,0,1,0,0,750,0,0,1,1,2,3,1,0,0,263,0,1,1,1,3,27500.0,1,0,0,3000,0,10,1,0,0,0,0,70,3,0
0,2013,1,0,0,2,0,38000.0,1,9000.0,4,0,4,0,1,750,0,0,0,1,2,5,1,0,0,137,0,1,1,0,3,29000.0,0,0,1,3000,1,12,1,0,0,0,0,69,1,0
0,2019,2,0,0,0,0,23500.0,1,2000.0,5,0,0,0,2,750,0,0,0,1,1,13,1,0,1,50,0,2,1,1,2,21500.0,0,0,0,3000,0,13,1,0,0,0,0,23,3,0
0,2011,1,0,0,3,0,6500.0,1,0.0,2,0,4,0,0,750,0,0,0,0,0,22,1,0,0,100,0,3,0,1,2,6500.0,0,0,1,3000,0,16,0,1,1,0,0,39,3,0
0,2018,2,0,0,0,0,21000.0,1,0.0,1,0,3,0,0,750,0,0,0,1,0,24,1,0,0,56,0,1,0,1,1,21000.0,1,0,0,3000,0,3,0,1,0,0,0,39,1,0
0,2020,2,0,0,1,0,43000.0,1,5500.0,8,0,0,0,1,750,0,0,0,1,2,5,1,0,0,9,0,2,1,1,3,37500.0,0,0,0,3000,0,8,1,0,0,0,1,19,1,0
0,2019,1,0,1,0,0,14000.0,1,0.0,2,0,6,0,0,750,0,0,0,0,0,17,1,0,0,186,0,0,1,1,2,14000.0,0,0,1,3000,0,22,1,0,0,0,0,38,4,0
0,2020,1,0,1,3,0,48500.0,1,6500.0,5,0,0,0,1,750,0,0,0,0,2,27,1,0,1,101,0,2,0,0,2,42000.0,0,0,0,3000,1,19,0,0,0,1,0,50,3,0
0,2014,1,0,0,0,1,14000.0,0,0.0,7,0,3,0,0,750,0,0,0,0,1,4,0,1,0,60,1,3,0,0,1,14000.0,0,0,1,3000,1,23,1,0,0,0,0,62,3,0
0,2019,3,0,0,0,0,16000.0,1,0.0,3,0,0,0,0,750,0,1,0,0,1,4,1,0,0,27,0,3,0,1,2,16000.0,1,0,0,3000,0,13,0,0,1,0,0,24,3,0
0,2015,2,0,0,1,0,17500.0,1,0.0,4,0,3,0,0,750,0,0,0,0,1,11,1,0,0,39,0,0,1,0,2,17500.0,0,0,1,2700,1,16,1,0,1,0,0,62,3,0
0,2016,1,0,0,0,0,51000.0,0,16500.0,11,1,1,0,4,750,0,0,0,1,2,12,1,0,0,48,0,0,1,1,3,34500.0,1,0,0,3000,0,17,1,0,0,0,0,29,1,0
0,2009,1,0,0,0,0,29000.0,0,11000.0,1,0,3,0,1,750,0,0,0,0,2,3,1,0,0,19,0,0,1,1,2,18000.0,1,0,0,2650,0,8,1,0,1,0,0,22,1,1
1,2017,1,0,0,0,1,32000.0,0,9500.0,8,0,5,1,1,750,1,0,0,0,1,24,0,0,0,74,1,0,0,0,1,22500.0,1,0,0,3000,1,20,1,0,0,0,0,50,3,0
0,2014,1,0,0,1,0,29000.0,0,0.0,12,0,3,0,0,750,0,0,1,0,2,5,1,0,0,122,0,2,1,1,3,29000.0,1,0,0,3000,0,13,1,0,1,0,0,75,1,0
0,2018,1,0,0,0,0,9500.0,0,0.0,5,0,2,0,0,750,0,0,1,0,0,1,1,0,0,155,0,3,1,1,3,9500.0,0,0,1,3000,0,9,1,0,1,0,0,70,3,0
0,2017,4,0,0,1,0,17500.0,1,0.0,1,0,4,0,0,750,0,0,0,1,1,4,1,0,0,16,0,3,0,1,2,17500.0,1,0,0,2750,0,14,1,0,0,0,0,67,3,0
0,2018,2,0,0,4,0,19000.0,0,0.0,12,0,0,0,0,750,0,0,1,1,0,16,1,0,0,1,0,0,1,0,3,19000.0,1,0,0,3000,1,3,1,0,0,0,0,18,1,0
0,2016,1,0,0,1,0,15500.0,1,0.0,6,0,4,0,0,750,0,0,0,1,1,28,1,0,0,156,0,0,0,0,2,15500.0,1,0,0,2950,1,7,1,0,0,0,0,38,1,0
0,2013,1,0,0,0,0,11500.0,1,0.0,5,0,6,0,0,750,0,0,0,0,0,26,1,0,0,89,0,1,0,1,2,11500.0,1,0,0,3000,0,2,0,1,1,0,0,31,3,0
0,2015,4,1,0,1,0,14000.0,1,0.0,10,0,1,0,0,750,0,0,0,1,0,1,1,0,0,32,0,1,0,1,2,14000.0,0,0,0,3000,0,6,0,1,0,0,0,33,1,0
0,2017,2,0,1,0,0,17500.0,1,0.0,2,0,4,0,0,750,0,0,0,0,0,1,1,0,0,44,0,0,0,1,1,17500.0,1,0,0,3000,0,0,0,1,0,0,0,22,3,0
0,2016,1,0,0,1,0,12500.0,0,0.0,8,0,5,0,0,750,0,0,1,1,0,17,1,0,1,183,0,1,0,0,2,12500.0,0,0,0,3000,1,11,0,1,0,0,0,51,1,0
0,2016,1,0,1,0,0,7500.0,1,0.0,9,0,6,0,0,750,0,0,0,0,0,29,1,0,0,197,0,1,0,1,1,7500.0,1,0,0,2600,0,14,0,1,0,0,0,55,1,0
0,2020,1,0,0,1,0,10000.0,1,0.0,11,0,0,0,0,750,0,0,0,1,0,4,1,0,1,197,0,1,0,0,2,10000.0,0,0,0,2600,1,18,0,1,0,0,0,54,3,0
0,2016,1,0,0,3,0,33000.0,1,5500.0,4,0,2,0,1,750,0,0,0,1,2,24,1,0,1,80,0,1,1,1,3,27500.0,0,0,0,3000,0,14,1,0,0,0,0,45,3,0
0,2015,1,0,0,0,1,25500.0,0,0.0,12,0,2,0,0,750,1,0,0,0,1,11,0,1,0,69,1,1,0,0,1,25500.0,1,0,0,3000,1,10,1,0,0,0,0,46,4,0
0,2018,4,0,0,1,0,36000.0,1,24000.0,9,0,2,0,3,750,0,0,0,1,1,18,1,0,0,28,0,1,1,1,3,12000.0,1,0,0,3000,0,7,1,0,0,0,0,58,3,0
0,2011,1,0,0,0,1,2500.0,0,0.0,6,0,3,1,0,750,0,0,0,0,0,20,0,0,0,68,1,1,0,1,1,2500.0,1,0,0,2500,0,20,1,0,0,0,0,45,3,0
0,2017,1,1,1,2,0,36500.0,1,13000.0,1,0,1,0,4,750,2,0,0,0,1,22,1,0,0,102,0,1,1,1,3,23500.0,0,0,0,3000,0,10,1,0,0,0,0,54,3,0
0,2014,1,0,0,0,1,17500.0,0,0.0,1,0,0,0,0,750,0,0,0,0,1,7,0,1,0,108,1,1,0,1,1,17500.0,0,0,0,3000,0,6,1,0,0,0,1,43,3,0
0,2020,1,0,1,0,0,21000.0,1,0.0,9,0,2,0,0,750,0,0,0,0,1,11,1,0,0,80,0,1,1,1,2,21000.0,1,0,0,3000,0,10,1,0,0,0,0,48,2,0
0,2010,1,0,0,0,0,41000.0,0,24500.0,9,0,4,0,4,750,1,0,1,0,2,20,1,0,0,40,0,1,1,1,3,16500.0,0,0,1,3000,0,19,1,0,1,0,0,35,3,0
0,2018,1,0,0,1,0,58000.0,1,15000.0,11,0,3,0,1,750,0,0,0,1,2,14,1,0,0,67,0,0,1,1,3,43000.0,1,0,0,2750,0,14,1,0,0,0,0,58,1,0
0,2019,1,0,0,3,0,37000.0,0,0.0,4,0,0,0,0,750,0,0,1,1,2,8,1,0,0,66,0,3,1,1,3,37000.0,0,0,0,3000,0,11,1,0,0,0,1,30,2,0
0,2020,1,0,0,2,0,23000.0,1,0.0,11,0,0,0,0,750,0,0,0,1,0,4,1,0,0,187,0,3,1,1,4,23000.0,1,0,0,3000,0,13,1,0,0,0,0,34,3,0
0,2015,1,0,0,0,0,12000.0,1,0.0,7,0,1,0,0,750,0,0,0,0,0,23,1,0,0,65,0,0,0,1,2,12000.0,0,0,1,3000,0,16,0,1,1,0,0,37,4,0
0,2020,1,0,0,3,0,4500.0,1,0.0,4,0,2,0,0,750,0,0,0,1,0,24,1,0,0,145,0,1,0,1,2,4500.0,0,0,0,3000,0,9,0,1,0,0,1,48,1,0
0,2018,1,0,1,2,0,21000.0,0,5000.0,6,0,0,0,1,750,1,0,1,0,1,3,1,0,0,15,0,1,1,0,2,16000.0,1,0,0,3000,1,13,1,0,0,0,0,51,4,0
0,2019,1,0,0,0,0,56500.0,1,15000.0,2,0,3,0,1,750,0,0,0,1,2,14,1,0,0,79,0,0,0,1,2,41500.0,0,0,1,3000,0,15,1,0,0,0,0,73,3,0
0,2015,1,0,1,2,0,6000.0,1,0.0,8,0,0,0,0,750,0,0,0,0,0,26,1,0,0,68,0,0,0,0,2,6000.0,1,0,0,2750,1,12,0,1,0,0,0,37,3,0
0,2018,1,0,0,0,0,28500.0,1,7500.0,6,0,4,0,1,750,0,0,0,1,1,21,1,0,0,72,0,1,0,1,2,21000.0,0,0,0,2900,0,10,1,0,0,0,1,41,3,0
0,2017,1,0,0,1,0,24500.0,0,6500.0,12,0,2,0,1,750,0,0,1,1,0,11,1,0,1,118,0,1,1,1,3,18000.0,0,0,0,3000,0,14,1,0,0,0,0,58,3,0
0,2014,1,0,0,0,0,9000.0,1,0.0,3,0,3,0,0,750,0,0,0,1,0,7,1,0,0,126,0,0,1,1,2,9000.0,1,0,0,3000,0,14,1,0,0,0,0,61,1,0
0,2016,1,0,0,1,0,39000.0,0,5000.0,10,0,1,0,4,750,0,0,0,1,2,1,1,0,0,123,0,0,1,1,3,34000.0,1,0,0,2850,0,10,1,0,0,0,0,43,3,1
0,2016,3,1,0,0,0,27500.0,1,10500.0,9,0,0,0,1,750,0,0,0,1,1,23,1,0,0,8,0,1,1,1,2,17000.0,0,0,0,3000,0,15,1,0,0,0,0,20,3,0
0,2008,1,0,0,1,0,5000.0,1,0.0,6,0,3,0,0,750,1,0,0,1,0,20,1,0,0,174,0,3,0,1,2,5000.0,1,0,0,3000,0,8,0,1,0,0,0,58,3,0
0,2014,1,0,0,2,0,33000.0,0,0.0,12,0,1,0,0,850,0,0,1,1,2,24,1,0,0,32,0,0,1,1,4,33000.0,1,0,0,3000,0,3,1,0,0,0,0,44,3,0
0,2017,4,0,0,3,0,15500.0,0,0.0,3,0,3,0,0,750,1,0,1,0,1,14,1,0,0,13,0,0,1,1,3,15500.0,0,0,1,3000,0,15,1,0,1,0,0,19,1,0
0,2013,1,0,0,1,0,27000.0,1,4500.0,5,0,1,0,1,750,0,0,0,1,2,21,1,0,0,33,0,1,1,1,3,22500.0,1,0,0,3000,0,0,1,0,0,0,0,22,3,0
0,2013,1,0,1,0,0,40000.0,1,16500.0,7,0,4,0,3,750,0,0,0,0,2,5,1,0,0,148,0,1,1,1,3,23500.0,1,0,0,3000,0,20,1,0,0,0,0,43,3,0
0,2013,1,1,0,1,0,18500.0,1,0.0,5,0,2,0,0,750,0,0,0,0,1,22,1,0,0,133,0,2,1,1,3,18500.0,0,0,0,3000,0,12,1,0,1,0,0,58,3,0
0,2017,1,0,0,1,0,19000.0,1,4500.0,6,0,0,0,1,750,0,1,0,1,1,10,1,0,0,190,0,0,0,1,2,14500.0,1,0,0,2650,0,4,0,0,0,0,0,59,3,0
